abnormal_x_arm,abnormal_y_arm,abnormal_z_arm,abnormal_norm_arm,abnormal_x_neck,abnormal_y_neck,abnormal_z_neck,abnormal_norm_neck,abnormal_x_waist,abnormal_y_waist,abnormal_z_waist,abnormal_norm_waist,abnormal_PWR,abnormal_HR,x_mean_arm,y_mean_arm,z_mean_arm,norm_arm,x_mean_neck,y_mean_neck,z_mean_neck,norm_neck,x_mean_neck.1,y_mean_neck.1,z_mean_neck.1,norm_neck.1,PWR,HR,x_mean_arm_1,y_mean_arm_1,z_mean_arm_1,norm_arm_1,x_mean_neck_1,y_mean_neck_1,z_mean_neck_1,norm_neck_1,x_mean_neck_1,y_mean_neck_1,z_mean_neck_1,norm_neck_1,PWR_1,HR_1,x_mean_arm_2,y_mean_arm_2,z_mean_arm_2,norm_arm_2,x_mean_neck_2,y_mean_neck_2,z_mean_neck_2,norm_neck_2,x_mean_neck_2,y_mean_neck_2,z_mean_neck_2,norm_neck_2,PWR_2,HR_2,x_mean_arm_3,y_mean_arm_3,z_mean_arm_3,norm_arm_3,x_mean_neck_3,y_mean_neck_3,z_mean_neck_3,norm_neck_3,x_mean_neck_3,y_mean_neck_3,z_mean_neck_3,norm_neck_3,PWR_3,HR_3,x_mean_arm_4,y_mean_arm_4,z_mean_arm_4,norm_arm_4,x_mean_neck_4,y_mean_neck_4,z_mean_neck_4,norm_neck_4,x_mean_neck_4,y_mean_neck_4,z_mean_neck_4,norm_neck_4,PWR_4,HR_4,x_mean_arm_5,y_mean_arm_5,z_mean_arm_5,norm_arm_5,x_mean_neck_5,y_mean_neck_5,z_mean_neck_5,norm_neck_5,x_mean_neck_5,y_mean_neck_5,z_mean_neck_5,norm_neck_5,PWR_5,HR_5,x_mean_arm_6,y_mean_arm_6,z_mean_arm_6,norm_arm_6,x_mean_neck_6,y_mean_neck_6,z_mean_neck_6,norm_neck_6,x_mean_neck_6,y_mean_neck_6,z_mean_neck_6,norm_neck_6,PWR_6,HR_6,label
5.09E-06,4.31E-06,1.05E-05,4.75E-06,1.76E-05,1.13E-05,2.51E-05,7.35E-06,2.03E-06,1.39E-05,0.706504851,2.14E-06,0.005898872,0.004838867,-52.2,-47.2,69.4,98.83845406,82.2,-33,36,95.61296983,98.8,-25,0.4,101.9146702,248190,71.2376729,0.2,0.4,0.4,-0.01396317,-0.2,0.4,-0.6,-0.53447594,0,0.2,-0.4,-0.0496615,-27027,0.24890988,-1.2,0.8,-0.4,-0.01780844,0.2,-0.4,-0.6,0.08697792,-0.6,-0.2,0.2,-0.5310423,14925,2.64607733,-0.6,0.6,0,0.03398902,0,0,-1.6,-0.59086714,-1.2,0.8,-0.2,-1.359014,66291,-0.29029332,-0.6,-0.2,-0.2,0.27380552,0,-0.4,-0.2,0.06377761,-1,0.6,-0.4,-1.1168528,24825,0.57782249,-0.2,0,-1,-0.59304704,0.2,-0.4,-0.4,0.16113941,-0.2,0,-0.4,-0.1946623,9526,2.19226274,-0.8,0.6,0.4,0.42180989,-0.2,0.2,-0.4,-0.3911236,-1,0.4,-0.2,-1.068054,24196,1.55484509,0
5.27E-06,4.01E-06,1.07E-05,4.91E-06,1.82E-05,9.78E-06,2.48E-05,7.74E-06,1.99E-06,1.39E-05,0.685329602,2.11E-06,0.005908441,0.004694989,-52.8,-46.6,70.2,99.4356073,81.8,-32.8,35,94.82657855,98.2,-24.6,0,101.2343815,274898,73.40680991,0.6,-0.6,-0.8,-0.59715324,0.4,-0.2,1,0.78639128,0.6,-0.4,0.4,0.6802887,-26708,-2.16913701,0.8,-0.2,-0.4,-0.61111641,0.2,0.2,0.4,0.25191534,0.6,-0.2,0,0.6306272,-53735,-1.92022713,-0.6,0.2,-1.2,-0.61496168,0.6,-0.6,0.4,0.8733692,0,-0.6,0.6,0.1492464,-11783,0.47694032,0,0,-0.8,-0.56316422,0.4,-0.2,-0.6,0.19552414,-0.6,0.4,0.2,-0.6787253,39583,-2.45943033,0,-0.8,-1,-0.32334772,0.4,-0.6,0.8,0.85016889,-0.4,0.2,0,-0.4365641,-1883,-1.59131452,0.4,-0.6,-1.8,-1.19020028,0.6,-0.6,0.6,0.94753069,0.4,-0.4,0,0.4856264,-17182,0.02312573,0
5.34E-06,3.97E-06,1.11E-05,5.02E-06,1.85E-05,9.50E-06,2.50E-05,7.98E-06,1.97E-06,1.38E-05,0.678026027,2.09E-06,0.005892275,0.00458516,-53,-46.4,69.4,98.8853882,82,-32.6,35.2,95.00421043,98.2,-24.4,0.6,101.1877463,309575,74.78669495,0.2,-0.2,0.8,0.5502191,-0.2,-0.2,-0.2,-0.17763188,0,-0.2,-0.6,0.0466352,-34677,-1.37988504,0.8,-0.8,0,-0.04693414,0.2,-0.4,0.8,0.6087594,0.6,-0.6,-0.2,0.7269239,-61385,-3.54902205,1,-0.4,0.4,-0.06089731,0,0,0.2,0.07428346,0.6,-0.4,-0.6,0.6772624,-88412,-3.30011217,-0.4,0,-0.4,-0.06474258,0.4,-0.8,0.2,0.69573732,0,-0.8,0,0.1958816,-46460,-0.90294472,0.2,-0.2,0,-0.01294512,0.2,-0.4,-0.8,0.01789226,-0.6,0.2,-0.4,-0.6320901,4906,-3.83931537,0.2,-1,-0.2,0.22687138,0.2,-0.8,0.6,0.67253701,-0.4,0,-0.6,-0.3899289,-36560,-2.97119956,0
5.46E-06,3.67E-06,1.11E-05,5.02E-06,1.88E-05,8.55E-06,2.59E-05,8.13E-06,1.96E-06,1.38E-05,0.677043887,2.09E-06,0.005902574,0.004493226,-53.4,-46.4,69.4,99.10035318,82,-32.4,36.2,95.31106966,98.4,-24.8,-0.2,101.4772881,253157,73.70352456,0.4,0,0,-0.21496498,0,-0.2,-1,-0.30685923,-0.2,0.4,0.8,-0.2895418,56418,1.08317039,0.6,-0.2,0.8,0.33525412,-0.2,-0.4,-1.2,-0.48449111,-0.2,0.2,0.2,-0.2429066,21741,-0.29671465,1.2,-0.8,0,-0.26189912,0.2,-0.6,-0.2,0.30190017,0.4,-0.2,0.6,0.4373821,-4967,-2.46585166,1.4,-0.4,0.4,-0.27586229,0,-0.2,-0.8,-0.23257577,0.4,0,0.2,0.3877206,-31994,-2.21694178,0,0,-0.4,-0.27970756,0.4,-1,-0.8,0.38887809,-0.2,-0.4,0.8,-0.0936602,9958,0.18022567,0.6,-0.2,0,-0.2279101,0.2,-0.6,-1.8,-0.28896697,-0.8,0.6,0.4,-0.9216319,61324,-2.75614498,0
5.45E-06,3.08E-06,1.13E-05,5.05E-06,1.89E-05,8.83E-06,2.63E-05,8.22E-06,1.95E-06,1.39E-05,0.67994313,2.09E-06,0.005914738,0.00440355,-52.6,-46,70,98.90783589,82,-32.8,35.4,95.1472543,97.8,-24.8,0.2,100.8955896,250256,72.66269726,-0.8,-0.4,-0.6,0.19251729,0,0.4,0.8,0.16381536,0.6,0,-0.4,0.5816985,2901,1.0408273,-0.4,-0.4,-0.6,-0.02244769,0,0.2,-0.2,-0.14304387,0.4,0.4,0.4,0.2921567,59319,2.12399769,-0.2,-0.6,0.2,0.52777141,-0.2,0,-0.4,-0.32067575,0.4,0.2,-0.2,0.3387919,24642,0.74411265,0.4,-1.2,-0.6,-0.06938183,0.2,-0.2,0.6,0.46571553,1,-0.2,0.2,1.0190806,-2066,-1.42502436,0.6,-0.8,-0.2,-0.083345,0,0.2,0,-0.06876041,1,0,-0.2,0.9694191,-29093,-1.17611448,-0.8,-0.4,-1,-0.08719027,0.4,-0.6,0,0.55269345,0.4,-0.4,0.4,0.4880383,12859,1.22105297,0
5.55E-06,2.80E-06,1.16E-05,5.24E-06,1.91E-05,9.41E-06,2.67E-05,8.34E-06,1.89E-06,1.41E-05,0.68334052,2.00E-06,0.005903732,0.004328529,-52.8,-46.6,69.4,98.87244308,83.2,-32.6,35.6,96.18918858,98.2,-24.2,0.2,101.1381234,264859,75.95347968,0.2,0.6,0.6,0.03539281,-1.2,-0.2,-0.2,-1.04193428,-0.4,-0.6,0,-0.2425338,-14603,-3.29078242,-0.6,0.2,0,0.2279101,-1.2,0.2,0.6,-0.87811892,0.2,-0.6,-0.4,0.3391647,-11702,-2.24995512,-0.2,0.2,0,0.01294512,-1.2,0,-0.4,-1.18497815,0,-0.2,0.4,0.0496229,44716,-1.16678473,0,0,0.8,0.56316422,-1.4,-0.2,-0.6,-1.36261003,0,-0.4,-0.2,0.0962581,10039,-2.54666977,0.6,-0.6,0,-0.03398902,-1,-0.4,0.4,-0.57621875,0.6,-0.8,0.2,0.7765468,-16669,-4.71580678,0.8,-0.2,0.4,-0.04795219,-1.2,0,-0.2,-1.11069469,0.6,-0.6,-0.2,0.7268853,-43696,-4.4668969,0
5.55E-06,2.50E-06,1.20E-05,5.33E-06,1.96E-05,9.45E-06,2.70E-05,8.52E-06,1.82E-06,1.37E-05,0.680783783,1.93E-06,0.005949098,0.004303658,-52.8,-46.6,70,99.29451143,81.6,-33.4,35.2,94.93766376,98.6,-25,0,101.7200079,248477,74.1569007,0,0,-0.6,-0.42206835,1.6,0.8,0.4,1.25152482,-0.4,0.8,0.2,-0.5818845,16382,1.79657898,0.2,0.6,0,-0.38667554,0.4,0.6,0.2,0.20959054,-0.8,0.2,0.2,-0.8244183,1779,-1.49420344,-0.6,0.2,-0.6,-0.19415825,0.4,1,1,0.3734059,-0.2,0.2,-0.2,-0.2427198,4680,-0.45337614,-0.2,0.2,-0.6,-0.40912323,0.4,0.8,0,0.06654667,-0.4,0.6,0.6,-0.5322616,61098,0.62979425,0,0,0.2,0.14109587,0.2,0.6,-0.2,-0.11108521,-0.4,0.4,0,-0.4856264,26421,-0.75009079,0.6,-0.6,-0.6,-0.45605737,0.6,0.4,0.8,0.67530607,0.2,0,0.4,0.1946623,-287,-2.9192278,0
5.58E-06,2.35E-06,1.20E-05,5.33E-06,1.98E-05,9.81E-06,2.79E-05,8.60E-06,1.72E-06,1.33E-05,0.680216577,1.82E-06,0.005966055,0.0042831,-53,-46.4,69.4,98.8853882,81.8,-32.6,35.6,94.98084017,98,-25,0,101.1385189,223646,73.18922168,0.2,-0.2,0.6,0.40912323,-0.2,-0.8,-0.4,-0.04317641,0.6,0,0,0.581489,24831,0.96767902,0.2,-0.2,0,-0.01294512,1.4,0,0,1.20834841,0.2,0.8,0.2,-0.0003955,41213,2.764258,0.4,0.4,0.6,0.02244769,0.2,-0.2,-0.2,0.16641413,-0.2,0.2,0.2,-0.2429293,26610,-0.52652442,-0.4,0,0,0.21496498,0.2,0.2,0.6,0.33022949,0.4,0.2,-0.2,0.3387692,29511,0.51430288,0,0,0,0,0.2,0,-0.4,0.02337026,0.2,0.6,0.6,0.0492274,85929,1.59747327,0.2,-0.2,0.8,0.5502191,0,-0.2,-0.6,-0.15426162,0.2,0.4,0,0.0958626,51252,0.21758823,0
5.56E-06,2.22E-06,1.19E-05,5.28E-06,1.97E-05,9.96E-06,2.82E-05,8.63E-06,1.68E-06,1.39E-05,0.675024195,1.79E-06,0.006123512,0.004313992,-53,-47,69.2,99.02848075,82,-32.6,35.2,95.00421043,98.6,-25,0.4,101.7207943,299563,73.41789872,0,0.6,0.2,-0.14309255,-0.2,0,0.4,-0.02337026,-0.6,0,-0.4,-0.5822754,-75917,-0.22867704,0.2,0.4,0.8,0.26603068,-0.4,-0.8,0,-0.06654667,0,0,-0.4,-0.0007864,-51086,0.73900198,0.2,0.4,0.2,-0.15603767,1.2,0,0.4,1.18497815,-0.4,0.8,-0.2,-0.5826709,-34704,2.53558096,0.4,1,0.8,-0.12064486,0,-0.2,0.2,0.14304387,-0.8,0.2,-0.2,-0.8252047,-49307,-0.75520146,-0.4,0.6,0.2,0.07187243,0,0.2,1,0.30685923,-0.2,0.2,-0.6,-0.2435062,-46406,0.28562584,0,0.6,0.2,-0.14309255,0,0,0,0,-0.4,0.6,0.2,-0.533048,10012,1.36879623,0
5.60E-06,1.96E-06,1.18E-05,5.19E-06,1.97E-05,9.97E-06,2.81E-05,8.61E-06,1.69E-06,1.44E-05,0.667064484,1.81E-06,0.006230957,0.004289261,-52.2,-46.4,69,98.17739047,81.6,-32.6,35.8,94.88392909,98.2,-24.8,0.2,101.2833649,266498,70.88800856,-0.8,-0.6,0.2,0.85109028,0.4,0,-0.6,0.12028134,0.4,-0.2,0.2,0.4374294,33065,2.52989016,-0.8,0,0.4,0.70799773,0.2,0,-0.2,0.09691108,-0.2,-0.2,-0.2,-0.144846,-42852,2.30121312,-0.6,-0.2,1,1.11712096,0,-0.8,-0.6,0.05373467,0.4,-0.2,-0.2,0.436643,-18021,3.26889214,-0.6,-0.2,0.4,0.69505261,1.6,0,-0.2,1.30525949,0,0.6,0,-0.1452415,-1639,5.06547112,-0.4,0.4,1,0.73044542,0.4,-0.2,-0.4,0.26332521,-0.4,0,0,-0.3877753,-16242,1.7746887,-1.2,0,0.4,0.92296271,0.4,0.2,0.4,0.42714057,0.2,0,-0.4,0.1939232,-13341,2.815516,0
5.53E-06,1.70E-06,1.20E-05,5.16E-06,1.97E-05,9.96E-06,2.80E-05,8.60E-06,1.67E-06,1.45E-05,0.663251618,1.82E-06,0.006291993,0.00408869,-52.4,-46.4,69.8,98.84715474,81.8,-33.2,35.6,95.18844468,98.4,-25,0,101.5261543,232445,69.65792808,0.2,0,-0.8,-0.66976427,-0.2,0.6,0.2,-0.30451559,-0.2,0.2,0.2,-0.2427894,34053,1.23008048,-0.6,-0.6,-0.6,0.18132601,0.2,0.6,-0.4,-0.18423425,0.2,0,0.4,0.19464,67118,3.75997064,-0.6,0,-0.4,0.03823346,0,0.6,0,-0.20760451,-0.4,0,0,-0.3876354,-8799,3.5312936,-0.4,-0.2,0.2,0.44735669,-0.2,-0.2,-0.4,-0.25078092,0.2,0,0,0.1938536,16032,4.49897262,-0.4,-0.2,-0.4,0.02528834,1.4,0.6,0,1.0007439,-0.2,0.8,0.2,-0.3880309,32414,6.2955516,-0.2,0.4,0.2,0.06068115,0.2,0.4,-0.2,-0.04119038,-0.6,0.2,0.2,-0.6305647,17811,3.00476918,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.33333333,-31.66666667,80,97.72182743,91.4,-12,18.6,94.04211822,100.8,-10.4,-11.2,101.9521456,166644,69.57425256,1.66666666,-0.33333333,1.66666667,0.70863308,0.4,-1.4,0,0.57690735,0,0.2,2,-0.2205379,25391,-0.3518928,-1,0,0.33333333,0.7498267,0.8,-1.2,0.4,1.01617968,-0.2,0.8,0.4,-0.3196705,122594,0.11310898,-0.33333334,-0.66666666,0.33333333,0.64822221,0.4,0,0.6,0.50882043,-0.2,0.4,0,-0.2378398,1676,0.37882171,0.66666666,-0.66666666,-0.33333333,-0.36851898,0,-1.4,0.6,0.30914038,-0.6,0.6,1.2,-0.7786313,-14749,-2.22794985,4.66666666,0,3.66666667,0.96454448,0.2,-1,0.6,0.4470346,-0.6,0,1,-0.6988,-9317,-1.75009908,-7,2,0,2.89902307,0,-1.2,0.8,0.32185796,-0.2,-0.4,-0.2,-0.1338761,454119,0.22601757,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-31.33333333,79.66666667,97.66040936,91.8,-12.6,18.2,94.43113893,100.4,-10.2,-11,101.514531,153762,70.52880594,0.66666667,-0.33333334,0.33333333,0.06141807,-0.4,0.6,0.4,-0.38902071,0.4,-0.2,-0.2,0.4376146,12882,-0.95455338,2.33333333,-0.66666667,2,0.77005115,0,-0.8,0.4,0.18788664,0.4,0,1.8,0.2170767,38273,-1.30644618,-0.33333333,-0.33333334,0.66666666,0.81124477,0.4,-0.6,0.8,0.62715897,0.2,0.6,0.2,0.1179441,135476,-0.8414444,0.33333333,-1,0.66666666,0.70964028,0,0.6,1,0.11979972,0.2,0.2,-0.2,0.1997748,14558,-0.57573167,1.33333333,-1,0,-0.30710091,-0.4,-0.8,1,-0.07988033,-0.2,0.4,1,-0.3410167,-1867,-3.18250323,5.33333333,-0.33333334,4,1.02596255,-0.2,-0.4,1,0.05801389,-0.2,-0.2,0.8,-0.2611854,3565,-2.70465246,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.66666667,-31,80.66666667,98.21348629,92.4,-12.6,18.6,95.0919555,100.4,-9.8,-10,101.3715937,127262,69.12334496,-0.33333333,-0.33333333,-1,-0.55307693,-0.6,0,-0.4,-0.66081657,0,-0.4,-1,0.1429373,26500,1.40546098,0.33333334,-0.66666667,-0.66666667,-0.49165886,-1,0.6,0,-1.04983728,0.4,-0.6,-1.2,0.5805519,39382,0.4509076,2,-1,1,0.21697422,-0.6,-0.8,0,-0.47292993,0.4,-0.4,0.8,0.360014,64773,0.0990148,-0.66666666,-0.66666667,-0.33333334,0.25816784,-0.2,-0.6,0.4,-0.0336576,0.2,0.2,-0.8,0.2608814,161976,0.56401658,0,-1.33333333,-0.33333334,0.15656335,-0.6,0.6,0.6,-0.54101685,0.2,-0.2,-1.2,0.3427121,41058,0.82972931,1,-1.33333333,-1,-0.86017784,-1,-0.8,0.6,-0.7406969,-0.2,0,0,-0.1980794,24633,-1.77704225,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-32,80.66666667,98.69200125,92,-12.8,18.8,94.76961538,100.4,-9.4,-10.4,101.3739612,128972,69.30675752,0.33333333,1,0,-0.47851496,0.4,0.2,-0.2,0.32234012,0,-0.4,0.4,-0.0023675,-1710,-0.18341256,0,0.66666667,-1,-1.03159189,-0.2,0.2,-0.6,-0.33847645,0,-0.8,-0.6,0.1405698,24790,1.22204842,0.66666667,0.33333333,-0.66666667,-0.97017382,-0.6,0.8,-0.2,-0.72749716,0.4,-1,-0.8,0.5781844,37672,0.26749504,2.33333333,0,1,-0.26154074,-0.2,-0.6,-0.2,-0.15058981,0.4,-0.8,1.2,0.3576465,63063,-0.08439776,-0.33333333,0.33333333,-0.33333334,-0.22034712,0.2,-0.4,0.2,0.28868252,0.2,-0.2,-0.4,0.2585139,160266,0.38060402,0.33333333,-0.33333333,-0.33333334,-0.32195161,-0.2,0.8,0.4,-0.21867673,0.2,-0.6,-0.8,0.3403446,39348,0.64631675,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,-31,80.33333333,98.58217103,92,-12.2,18,94.53486129,100.8,-10.4,-12.4,102.0909399,106732,73.4839852,1,-1,0.33333334,0.10983022,0,-0.6,0.8,0.23475409,-0.4,1,2,-0.7169787,22240,-4.17722768,1.33333333,0,0.33333334,-0.36868474,0.4,-0.4,0.6,0.55709421,-0.4,0.6,2.4,-0.7193462,20530,-4.36064024,1,-0.33333333,-0.66666666,-0.92176167,-0.2,-0.4,0.2,-0.10372236,-0.4,0.2,1.4,-0.5764089,47030,-2.95517926,1.66666667,-0.66666667,-0.33333333,-0.8603436,-0.6,0.2,0.6,-0.49274307,0,0,1.2,-0.1387943,59912,-3.90973264,3.33333333,-1,1.33333334,-0.15171052,-0.2,-1.2,0.6,0.08416428,0,0.2,3.2,-0.3593322,85303,-4.26162544,0.66666667,-0.66666667,0,-0.1105169,0.2,-1,1,0.52343661,-0.2,0.8,1.6,-0.4584648,182506,-3.79662366,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.66666667,-31,81,98.01757212,92,-12.8,18.2,94.65241677,101,-10,-11,102.0881972,157303,74.65443304,-2.33333333,0,-0.66666667,0.56459891,0,0.6,-0.2,-0.11755548,-0.2,-0.4,-1.4,0.0027427,-50571,-1.17044784,-1.33333333,-1,-0.33333333,0.67442913,0,0,0.6,0.11719861,-0.6,0.6,0.6,-0.714236,-28331,-5.34767552,-1,0,-0.33333333,0.19591417,0.4,0.2,0.4,0.43953873,-0.6,0.2,1,-0.7166035,-30041,-5.53108808,-1.33333333,-0.33333333,-1.33333333,-0.35716276,-0.2,0.2,0,-0.22127784,-0.6,-0.2,0,-0.5736662,-3541,-4.1256271,-0.66666666,-0.66666667,-1,-0.29574469,-0.6,0.8,0.4,-0.61029855,-0.2,-0.4,-0.2,-0.1360516,9341,-5.08018048,1,-1,0.66666667,0.41288839,-0.2,-0.6,0.4,-0.0333912,-0.2,-0.2,1.8,-0.3565895,34732,-5.43207328,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-31.66666667,79.33333333,97.49643868,92,-12,18.8,94.66488261,100.6,-9.6,-9.6,101.5119697,120375,75.51569223,1.33333333,0.66666667,1.66666667,0.52113344,0,-0.8,-0.6,-0.01246584,0.4,-0.4,-1.4,0.5762275,36928,-0.86125919,-1,0.66666667,1,1.08573235,0,-0.2,-0.8,-0.13002132,0.2,-0.8,-2.8,0.5789702,-13643,-2.03170703,0,-0.33333333,1.33333334,1.19556257,0,-0.8,0,0.10473277,-0.2,0.2,-0.8,-0.1380085,8597,-6.20893471,0.33333333,0.66666667,1.33333334,0.71704761,0.4,-0.6,-0.2,0.42707289,-0.2,-0.2,-0.4,-0.140376,6887,-6.39234727,0,0.33333334,0.33333334,0.16397068,-0.2,-0.6,-0.6,-0.23374368,-0.2,-0.6,-1.4,0.0025613,33387,-4.98688629,0.66666667,0,0.66666667,0.22538875,-0.6,0,-0.2,-0.62276439,0.2,-0.8,-1.6,0.4401759,46269,-5.94143967,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.33333333,-32,80,97.83035203,92.4,-12.8,17.8,94.96546741,100.2,-10.4,-10.6,101.2944224,125704,75.64237504,-0.66666667,0.33333333,-0.66666667,-0.33391335,-0.4,0.8,1,-0.3005848,0.4,0.8,1,0.2175473,-5329,-0.12668281,0.66666666,1,1,0.18722009,-0.4,0,0.4,-0.31305064,0.8,0.4,-0.4,0.7937748,31599,-0.987942,-1.66666667,1,0.33333333,0.751819,-0.4,0.6,0.2,-0.43060612,0.6,0,-1.8,0.7965175,-18972,-2.15838984,-0.66666667,0,0.66666667,0.86164922,-0.4,0,1,-0.19585203,0.2,1,0.2,0.0795388,3268,-6.33561752,-0.33333334,1,0.66666667,0.38313426,0,0.2,0.8,0.12648809,0.2,0.6,0.6,0.0771713,1558,-6.51903008,-0.66666667,0.66666667,-0.33333333,-0.16994267,-0.6,0.2,0.4,-0.53432848,0.2,0.2,-0.4,0.2201086,28058,-5.1135691,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.33333333,-31.66666667,80.33333333,98.47165413,91.8,-12,17.8,94.27661428,100.2,-9.8,-11.6,101.3441661,114828,69.39500391,1,-0.33333333,-0.33333333,-0.6413021,0.6,-0.8,0,0.68885313,0,-0.6,1,-0.0497437,10876,6.24737113,0.33333333,0,-1,-0.97521545,0.2,0,1,0.38826833,0.4,0.2,2,0.1678036,5547,6.12068832,1.66666666,0.66666667,0.66666667,-0.45408201,0.2,-0.8,0.4,0.37580249,0.8,-0.2,0.6,0.7440311,42475,5.25942913,-0.66666667,0.66666667,0,0.1105169,0.2,-0.2,0.2,0.25824701,0.6,-0.6,-0.8,0.7467738,-8096,4.08898129,0.33333333,-0.33333333,0.33333334,0.22034712,0.2,-0.8,1,0.4930011,0.2,0.4,1.2,0.0297951,14144,-0.08824639,0.66666666,0.66666667,0.33333334,-0.25816784,0.6,-0.6,0.8,0.81534122,0.2,0,1.6,0.0274276,12434,-0.27165895,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-31,79.66666667,97.55397366,91.8,-12.4,18.2,94.4046609,101,-9.6,-10,101.9468489,104836,69.64840777,-0.33333333,-0.66666667,0.66666666,0.91768047,0,0.4,-0.4,-0.12804662,-0.8,-0.2,-1.6,-0.6026828,9992,-0.25340386,0.66666667,-1,0.33333333,0.27637837,0.6,-0.4,-0.4,0.56080651,-0.8,-0.8,-0.6,-0.6524265,20868,5.99396727,0,-0.66666667,-0.33333334,-0.05753498,0.2,0.4,0.6,0.26022171,-0.4,0,0.4,-0.4348792,15539,5.86728446,1.33333333,0,1.33333333,0.46359846,0.2,-0.4,0,0.24775587,0,-0.4,-1,0.1413483,52467,5.00602527,-1,0,0.66666666,1.02819737,0.2,0.2,-0.2,0.13020039,-0.2,-0.8,-2.4,0.144091,1896,3.83557743,0,-1,1,1.13802759,0.2,-0.4,0.6,0.36495448,-0.6,0.2,-0.4,-0.5728877,24136,-0.34165025,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.66666667,-30.33333333,79.66666667,97.1836749,92.2,-12.4,17.6,94.68030418,100.4,-10,-9,101.297384,111876,68.83678439,-0.33333333,-0.66666667,0,0.37029876,-0.4,0,0.6,-0.27564328,0.6,0.4,-1,0.6494649,-7040,0.81162338,-0.66666666,-1.33333334,0.66666666,1.28797923,-0.4,0.4,0.2,-0.4036899,-0.2,0.2,-2.6,0.0467821,2952,0.55821952,0.33333334,-1.66666667,0.33333333,0.64667713,0.2,-0.4,0.2,0.28516323,-0.2,-0.4,-1.6,-0.0029616,13828,6.80559065,-0.33333333,-1.33333334,-0.33333334,0.31276378,-0.2,0.4,1.2,-0.01542157,0.2,0.4,-0.6,0.2145857,8499,6.67890784,1,-0.66666667,1.33333333,0.83389722,-0.2,-0.4,0.6,-0.02788741,0.6,0,-2,0.7908132,45427,5.81764865,-1.33333333,-0.66666667,0.66666666,1.39849613,-0.2,0.2,0.4,-0.14544289,0.4,-0.4,-3.4,0.7935559,-5144,4.64720081,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-31.33333333,79.66666667,97.66040936,92,-12.6,18,94.58731416,101,-9.2,-14.4,102.4353455,115479,69.34766622,0.33333333,1,0,-0.47673446,0.2,0.2,-0.4,0.09299002,-0.6,-0.8,5.4,-1.1379615,-3603,-0.51088183,0,0.33333333,0,-0.1064357,-0.2,0.2,0.2,-0.18265326,0,-0.4,4.4,-0.4884966,-10643,0.30074155,-0.33333333,-0.33333334,0.66666666,0.81124477,-0.2,0.6,-0.2,-0.31069988,-0.8,-0.6,2.8,-1.0911794,-651,0.04733769,0.66666667,-0.66666667,0.33333333,0.16994267,0.4,-0.2,-0.2,0.37815325,-0.8,-1.2,3.8,-1.1409231,10225,6.29470882,0,-0.33333334,-0.33333334,-0.16397068,0,0.6,0.8,0.07756845,-0.4,-0.4,4.8,-0.9233758,4896,6.16802601,1.33333333,0.33333333,1.33333333,0.35716276,0,-0.2,0.2,0.06510261,0,-0.8,3.4,-0.3471483,41824,5.30676682,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-31.33333333,79.66666667,97.66040936,89.6,-15,22.4,93.56772948,99,-7.2,-26.6,102.7638069,110297,69.44075052,0,0,0,0,2.4,2.4,-4.4,1.01958468,2,-2,12.2,-0.3284614,5182,-0.0930843,0.33333333,1,0,-0.47673446,2.6,2.6,-4.8,1.1125747,1.4,-2.8,17.6,-1.4664229,1579,-0.60396613,0,0.33333333,0,-0.1064357,2.2,2.6,-4.2,0.83693142,2,-2.4,16.6,-0.816958,-5461,0.20765725,-0.33333333,-0.33333334,0.66666666,0.81124477,2.2,3,-4.6,0.7088848,1.2,-2.6,15,-1.4196408,4531,-0.04574661,0.66666667,-0.66666667,0.33333333,0.16994267,2.8,2.2,-4.6,1.39773793,1.2,-3.2,16,-1.4693845,15407,6.20162452,0,-0.33333334,-0.33333334,-0.16397068,2.4,3,-3.6,1.09715313,1.6,-2.4,17,-1.2518372,10078,6.07494171,2
