abnormal_x_arm,abnormal_y_arm,abnormal_z_arm,abnormal_norm_arm,abnormal_x_neck,abnormal_y_neck,abnormal_z_neck,abnormal_norm_neck,abnormal_x_waist,abnormal_y_waist,abnormal_z_waist,abnormal_norm_waist,abnormal_PWR,abnormal_HR,x_mean_arm,y_mean_arm,z_mean_arm,norm_arm,x_mean_neck,y_mean_neck,z_mean_neck,norm_neck,x_mean_waist,y_mean_waist,z_mean_waist,norm_waist,PWR,HR,x_mean_arm_1,y_mean_arm_1,z_mean_arm_1,norm_arm_1,x_mean_neck_1,y_mean_neck_1,z_mean_neck_1,norm_neck_1,x_mean_neck_1.1,y_mean_neck_1.1,z_mean_neck_1.1,norm_neck_1.1,PWR_1,HR_1,x_mean_arm_2,y_mean_arm_2,z_mean_arm_2,norm_arm_2,x_mean_neck_2,y_mean_neck_2,z_mean_neck_2,norm_neck_2,x_mean_neck_2.1,y_mean_neck_2.1,z_mean_neck_2.1,norm_neck_2.1,PWR_2,HR_2,x_mean_arm_3,y_mean_arm_3,z_mean_arm_3,norm_arm_3,x_mean_neck_3,y_mean_neck_3,z_mean_neck_3,norm_neck_3,x_mean_neck_3.1,y_mean_neck_3.1,z_mean_neck_3.1,norm_neck_3.1,PWR_3,HR_3,x_mean_arm_4,y_mean_arm_4,z_mean_arm_4,norm_arm_4,x_mean_neck_4,y_mean_neck_4,z_mean_neck_4,norm_neck_4,x_mean_neck_4.1,y_mean_neck_4.1,z_mean_neck_4.1,norm_neck_4.1,PWR_4,HR_4,x_mean_arm_5,y_mean_arm_5,z_mean_arm_5,norm_arm_5,x_mean_neck_5,y_mean_neck_5,z_mean_neck_5,norm_neck_5,x_mean_neck_5.1,y_mean_neck_5.1,z_mean_neck_5.1,norm_neck_5.1,PWR_5,HR_5,x_mean_arm_6,y_mean_arm_6,z_mean_arm_6,norm_arm_6,x_mean_neck_6,y_mean_neck_6,z_mean_neck_6,norm_neck_6,x_mean_neck_6.1,y_mean_neck_6.1,z_mean_neck_6.1,norm_neck_6.1,PWR_6,HR_6,x_mean_arm_4v,x_mean_arm_8v,x_mean_arm_12v,x_mean_arm_16v,x_mean_arm_20v,y_mean_arm_4v,y_mean_arm_8v,y_mean_arm_12v,y_mean_arm_16v,y_mean_arm_20v,z_mean_arm_4v,z_mean_arm_8v,z_mean_arm_12v,z_mean_arm_16v,z_mean_arm_20v,norm_arm_4v,norm_arm_8v,norm_arm_12v,norm_arm_16v,norm_arm_20v,x_mean_neck_4v,x_mean_neck_8v,x_mean_neck_12v,x_mean_neck_16v,x_mean_neck_20v,y_mean_neck_4v,y_mean_neck_8v,y_mean_neck_12v,y_mean_neck_16v,y_mean_neck_20v,z_mean_neck_4v,z_mean_neck_8v,z_mean_neck_12v,z_mean_neck_16v,z_mean_neck_20v,norm_neck_4v,norm_neck_8v,norm_neck_12v,norm_neck_16v,norm_neck_20v,x_mean_waist_4v,x_mean_waist_8v,x_mean_waist_12v,x_mean_waist_16v,x_mean_waist_20v,y_mean_waist_4v,y_mean_waist_8v,y_mean_waist_12v,y_mean_waist_16v,y_mean_waist_20v,z_mean_waist_4v,z_mean_waist_8v,z_mean_waist_12v,z_mean_waist_16v,z_mean_waist_20v,norm_waist_4v,norm_waist_8v,norm_waist_12v,norm_waist_16v,norm_waist_20v,PWR_4v,PWR_8v,PWR_12v,PWR_16v,PWR_20v,label,,,,,,,,,,,,,,,
6.30E-05,1.40E-05,8.81E-06,1.05E-06,1.03E-06,5.79E-05,5.80E-05,2.38E-06,1.76E-06,2.42E-05,0.406065783,1.95E-06,0.002693066,0.002530245,-53.6,-46.2,69.6,99.25502506,82.4,-31.6,34.8,94.86495665,98.2,-24.8,0,101.2831674,299891,69.18908778,0.6,-0.4,-0.6,-0.55568362,0,0,0.6,0.22174063,0.2,-0.4,0,0.2924202,3569,-0.20236883,0.8,-0.8,-0.6,-0.47324536,-0.4,-0.4,0,-0.21275118,-0.2,0.2,0.2,-0.2425815,-37588,1.23586383,1.2,-0.6,-0.2,-0.50098717,0.2,-0.6,-1,0.01412429,0,-0.2,0.2,0.0493545,-69656,-1.83212594,0.6,-0.4,0,-0.13529948,0.2,0.4,0.6,0.26316748,-0.2,0,0,-0.1938999,-48004,-1.3609159,0.6,-0.2,-0.4,-0.5098986,0.2,0,0.6,0.39510844,0.2,0,-0.2,0.1941207,3336,0.00185319,0.2,-0.6,0,0.17313996,0.6,0.2,1,0.82516823,0,-0.2,0.4,0.0499466,-95424,1.16570398,0.08,0.147857143,0.206969697,0.164666667,0.166315789,0.013333333,0.065714286,0.075151515,0.082666667,0.075368421,0.196666667,0.170714286,0.131818182,0.116666667,0.115368421,0.038176031,0.091016944,0.110265432,0.083321672,0.067994337,0.04,0.057142857,0.117272727,0.103833333,0.162,0.036666667,0.065714286,0.151515152,0.125333333,0.191157895,0.08,0.157142857,0.313636364,0.255333333,0.321684211,0.046265478,0.04197097,0.088732058,0.079351005,0.141901034,0.026666667,0.031428571,0.029090909,0.036666667,0.050105263,0.066666667,0.073571429,0.083333333,0.0825,0.075263158,0.013333333,0.057142857,0.054545455,0.057166667,0.119052632,0.035398942,0.034586101,0.03751622,0.048525258,0.059221644,185074403,642619244.7,574256550.3,1048771686,1247648090,0,,,,,,,,,,,,,,,
6.42E-05,1.41E-05,8.72E-06,1.04E-06,1.05E-06,6.30E-05,5.72E-05,2.45E-06,1.75E-06,2.22E-05,0.372280319,1.91E-06,0.002839602,0.002550885,-53.2,-47,68.8,98.85686623,82.8,-31.8,34.4,95.13380051,98,-24.8,0,101.0892675,274530,71.55839255,-0.4,0.8,0.8,0.39815883,-0.4,0.2,0.4,-0.26884386,0.2,0,0,0.1938999,25361,-2.36930477,0.2,0.4,0.2,-0.15752479,-0.4,0.2,1,-0.04710323,0.4,-0.4,0,0.4863201,28930,-2.5716736,0.4,0,0.2,-0.07508653,-0.8,-0.2,0.4,-0.48159504,0,0.2,0.2,-0.0486816,-12227,-1.13344094,0.8,0.2,0.6,-0.10282834,-0.2,-0.4,-0.6,-0.25471957,0.2,-0.2,0.2,0.2432544,-44295,-4.20143071,0.2,0.4,0.8,0.26285935,-0.2,0.6,1,-0.00567638,0,0,0,0,-22643,-3.73022067,0.2,0.6,0.4,-0.11173977,-0.2,0.2,1,0.12626458,0.4,0,-0.2,0.3880206,28697,-2.36745158,0.08,0.222142857,0.206969697,0.194666667,0.186947368,0.063333333,0.062142857,0.075151515,0.084666667,0.092210526,0.28,0.134285714,0.105151515,0.116666667,0.101473684,0.117760384,0.126216952,0.110822407,0.082900577,0.06722259,0.036666667,0.137142857,0.11969697,0.163833333,0.162,0.09,0.067857143,0.151515152,0.121166667,0.185684211,0.09,0.147857143,0.294545455,0.247833333,0.319473684,0.041597394,0.097667571,0.092771702,0.141574029,0.140335392,0.026666667,0.027857143,0.03969697,0.045166667,0.047473684,0.09,0.096428571,0.083333333,0.084666667,0.085368421,0.063333333,0.056428571,0.054545455,0.063333333,0.124105263,0.030274154,0.03154745,0.047649849,0.058817389,0.057373143,164929629.7,662447731.4,451691415.9,1110304314,1232341237,0,,,,,,,,,,,,,,,
6.45E-05,1.41E-05,8.84E-06,1.05E-06,1.06E-06,6.93E-05,5.73E-05,2.58E-06,1.71E-06,1.97E-05,0.361933494,1.84E-06,0.002910497,0.002587476,-52.6,-47,69.2,98.81497862,82.8,-31.6,34.2,94.99494723,98.2,-24.6,0,101.2343815,259677,72.56151827,-0.6,0,-0.4,0.04188761,0,-0.2,0.2,0.13885328,-0.2,-0.2,0,-0.145114,14853,-1.00312572,-1,0.8,0.4,0.44004644,-0.4,0,0.6,-0.12999058,0,-0.2,0,0.0487859,40214,-3.37243049,-0.4,0.4,-0.2,-0.11563718,-0.4,0,1.2,0.09175005,0.2,-0.6,0,0.3412061,43783,-3.57479932,-0.2,0,-0.2,-0.03319892,-0.8,-0.4,0.6,-0.34274176,-0.2,0,0.2,-0.1937956,2626,-2.13656666,0.2,0.2,0.2,-0.06094073,-0.2,-0.6,-0.4,-0.11586629,0,-0.4,0.2,0.0981404,-29442,-5.20455643,-0.4,0.4,0.4,0.30474696,-0.2,0.4,1.2,0.1331769,-0.2,-0.2,0,-0.145114,-7790,-4.73334639,0.08,0.262142857,0.202424242,0.191333333,0.192,0.106666667,0.062142857,0.083333333,0.084666667,0.092210526,0.293333333,0.130714286,0.105151515,0.116666667,0.115368421,0.138174005,0.131555417,0.107541352,0.080786297,0.065727857,0.066666667,0.145714286,0.12969697,0.189166667,0.166736842,0.08,0.114285714,0.133333333,0.1065,0.170947368,0.08,0.137142857,0.261818182,0.223333333,0.271473684,0.024652389,0.095358845,0.090693808,0.143674946,0.144296732,0.036666667,0.034285714,0.042424242,0.047333333,0.056736842,0.12,0.096428571,0.094545455,0.082666667,0.082526316,0.063333333,0.068571429,0.054242424,0.1425,0.124105263,0.031962145,0.040605853,0.054187717,0.061639935,0.066194617,247056036.9,605417103.4,428515692.8,1307367606,1234025157,0,,,,,,,,,,,,,,,
6.44E-05,1.43E-05,8.88E-06,1.10E-06,1.05E-06,8.10E-05,5.85E-05,2.66E-06,1.70E-06,1.61E-05,0.357074902,1.78E-06,0.002910785,0.002621298,-52.8,-46.8,69.8,99.24777076,83.2,-32,34.2,95.47711768,98.2,-24.4,0.2,101.1861651,247061,70.99785949,0.2,-0.2,-0.6,-0.43279214,-0.4,0.4,0,-0.48217045,0,-0.2,-0.2,0.0482164,12616,1.56365878,-0.4,-0.2,-1,-0.39090453,-0.4,0.2,0.2,-0.34331717,-0.2,-0.4,-0.2,-0.0968976,27469,0.56053306,-0.8,0.6,-0.2,0.0072543,-0.8,0.4,0.6,-0.61216103,0,-0.4,-0.2,0.0970023,52830,-1.80877171,-0.2,0.2,-0.8,-0.54842932,-0.8,0.4,1.2,-0.3904204,0.2,-0.8,-0.2,0.3894225,56399,-2.01114054,0,-0.2,-0.8,-0.46599106,-1.2,0,0.6,-0.82491221,-0.2,-0.2,0,-0.1455792,15242,-0.57290788,0.4,0,-0.4,-0.49373287,-0.6,-0.2,-0.4,-0.59803674,0,-0.6,0,0.1463568,-16826,-3.64089765,0.08,0.271428571,0.206969697,0.191833333,0.190631579,0.116666667,0.111428571,0.08969697,0.087833333,0.125894737,0.223333333,0.130714286,0.093333333,0.104,0.107263158,0.103969573,0.149231928,0.102724675,0.076517457,0.081159325,0.026666667,0.113571429,0.096969697,0.173333333,0.149368421,0.08,0.119285714,0.134242424,0.106666667,0.176315789,0.12,0.294285714,0.19969697,0.24,0.245894737,0.037595091,0.091259354,0.094820372,0.14258443,0.143987861,0.053333333,0.034285714,0.046969697,0.056,0.058947368,0.01,0.077142857,0.08969697,0.068666667,0.075263158,0.116666667,0.067857143,0.073636364,0.141333333,0.123789474,0.044094494,0.039465649,0.062290852,0.067639199,0.069059634,407371123.7,584873160.4,499258225.3,1546576349,1272213995,2,,,,,,,,,,,,,,,
6.42E-05,1.46E-05,8.90E-06,1.12E-06,1.05E-06,8.79E-05,6.20E-05,2.88E-06,1.61E-06,1.47E-05,0.339268162,1.64E-06,0.002911075,0.002632538,-52.6,-46.8,69.6,99.00080808,82.8,-32,34.8,95.34610637,98.4,-25,0.2,101.5263513,275790,69.46973643,-0.2,0,0.2,0.24696268,0.4,0,-0.6,0.13101131,-0.2,0.6,0,-0.3401862,-28729,1.52812306,0,-0.2,-0.4,-0.18582946,0,0.4,-0.6,-0.35115914,-0.2,0.4,-0.2,-0.2919698,-16113,3.09178184,-0.6,-0.2,-0.8,-0.14394185,0,0.2,-0.4,-0.21230586,-0.4,0.2,-0.2,-0.4370838,-1260,2.08865612,-1,0.6,0,0.25421698,-0.4,0.4,0,-0.48114972,-0.2,0.2,-0.2,-0.2431839,24101,-0.28064865,-0.4,0.2,-0.6,-0.30146664,-0.4,0.4,0.6,-0.25940909,0,-0.2,-0.2,0.0492363,27670,-0.48301748,-0.2,-0.2,-0.6,-0.21902838,-0.8,0,0,-0.6939009,-0.4,0.4,0,-0.4857654,-13487,0.95521518,0.25,0.290714286,0.202424242,0.191333333,0.185263158,0.133333333,0.111428571,0.107878788,0.090666667,0.125894737,0.186666667,0.122857143,0.105151515,0.1065,0.106947368,0.138373347,0.156877491,0.103181147,0.078482415,0.081705309,0.066666667,0.113571429,0.090606061,0.169166667,0.156947368,0.116666667,0.193571429,0.141515152,0.2105,0.181473684,0.12,0.285,0.192727273,0.237333333,0.293052632,0.05161761,0.119526594,0.095540437,0.167852979,0.144904454,0.04,0.034285714,0.042424242,0.058,0.058526316,0.063333333,0.090714286,0.088181818,0.0745,0.076947368,0.12,0.08,0.073636364,0.147833333,0.123263158,0.044473752,0.043069987,0.056510145,0.0668641,0.06910162,500373316.2,289658103.4,1246099739,1524445341,1250941986,2,,,,,,,,,,,,,,,
6.41E-05,1.47E-05,8.85E-06,1.13E-06,1.04E-06,9.51E-05,6.70E-05,3.26E-06,1.55E-06,1.26E-05,0.326412515,1.54E-06,0.002903798,0.002615854,-53.2,-46.4,68.6,98.43353087,83,-31.4,34.6,95.24767714,98,-25,0.6,101.1402986,250510,70.74019278,0.6,-0.4,1,0.56727721,-0.2,-0.6,0.2,0.09842923,0.4,0,-0.4,0.3860527,25280,-1.27045635,0.4,-0.4,1.2,0.81423989,0.2,-0.6,-0.4,0.22944054,0.2,0.6,-0.4,0.0458665,-3449,0.25766671,0.6,-0.6,0.6,0.38144775,-0.2,-0.2,-0.4,-0.25272991,0.2,0.4,-0.6,0.0940829,9167,1.82132549,0,-0.6,0.2,0.42333536,-0.2,-0.4,-0.2,-0.11387663,0,0.2,-0.6,-0.0510311,24020,0.81819977,-0.4,0.2,1,0.82149419,-0.6,-0.2,0.2,-0.38272049,0.2,0.2,-0.6,0.1428688,49381,-1.551105,0.2,-0.2,0.4,0.26581057,-0.6,-0.2,0.8,-0.16097986,0.4,-0.2,-0.6,0.435289,52950,-1.75347383,0.436666667,0.290714286,0.242424242,0.216,0.200421053,0.066666667,0.079285714,0.095454545,0.103833333,0.119052632,0.026666667,0.039285714,0.08,0.072,0.140105263,0.167984828,0.110792583,0.074511289,0.057803261,0.069483556,0.116666667,0.077142857,0.173333333,0.154666667,0.151157895,0.026666667,0.130714286,0.093333333,0.1665,0.167894737,0.12,0.250714286,0.173333333,0.223333333,0.261052632,0.162959516,0.127214081,0.180406177,0.167533069,0.16140747,0.036666667,0.050714286,0.054242424,0.0545,0.064315789,0.133333333,0.088571429,0.088181818,0.088,0.082526316,0.026666667,0.039285714,0.061515152,0.136,0.108947368,0.042446565,0.061903692,0.071503508,0.065824695,0.072182006,346662927,211908658.7,1423188564,1525376378,1286892338,2,,,,,,,,,,,,,,,
6.31E-05,1.47E-05,8.84E-06,1.12E-06,1.04E-06,0.000105792,7.06E-05,3.58E-06,1.49E-06,1.08E-05,0.345548432,1.44E-06,0.002911272,0.002628596,-52.6,-47.2,69.6,99.19052374,82.6,-31.8,34.8,95.1054152,98,-25.2,0,101.1881416,239564,69.51869183,-0.6,0.8,-1,-0.75699287,0.4,0.4,-0.2,0.14226194,0,0.2,0.6,-0.047843,10946,1.22150095,0,0.4,0,-0.18971566,0.2,-0.2,0,0.24069117,0.4,0.2,0.2,0.3382097,36226,-0.0489554,-0.2,0.4,0.2,0.05724702,0.6,-0.2,-0.6,0.37170248,0.2,0.8,0.2,-0.0019765,7497,1.47916766,0,0.2,-0.4,-0.37554512,0.2,0.2,-0.6,-0.11046797,0.2,0.6,0,0.0462399,20113,3.04282644,-0.6,0.2,-0.8,-0.33365751,0.2,0,-0.4,0.02838531,0,0.4,0,-0.0988741,34966,2.03970072,-1,1,0,0.06450132,-0.2,0.2,0,-0.24045855,0.2,0.4,0,0.0950258,60327,-0.32960405,0.516666667,0.282857143,0.236363636,0.218666667,0.193263158,0.036666667,0.079285714,0.086060606,0.095333333,0.119052632,0.01,0.039285714,0.078787879,0.085333333,0.137263158,0.168475937,0.107997598,0.071901732,0.055483485,0.070844856,0.106666667,0.08,0.19969697,0.159333333,0.151157895,0.08,0.114285714,0.083333333,0.157333333,0.161157895,0.133333333,0.24,0.173333333,0.211833333,0.247894737,0.182115032,0.129574533,0.188974988,0.177223282,0.164313837,0.036666667,0.050714286,0.051818182,0.063333333,0.069894737,0.09,0.088571429,0.078787879,0.079333333,0.076947368,0.036666667,0.042857143,0.16,0.136,0.112,0.060418744,0.07138915,0.073567895,0.076826545,0.077100923,194589940.2,295809060.8,1713726039,1512783341,1280165008,2,,,,,,,,,,,,,,,
6.28E-05,1.47E-05,8.83E-06,1.14E-06,9.84E-07,0.000108861,7.54E-05,3.63E-06,1.46E-06,9.58E-06,0.337934358,1.42E-06,0.002923937,0.002672851,-52.8,-47,69.2,98.92158511,82.8,-32,35.4,95.56673061,98.4,-25,-0.2,101.5263513,228662,64.33014138,0.2,-0.2,0.4,0.26893863,-0.2,0.2,-0.6,-0.46131541,-0.4,-0.2,0.2,-0.3382097,10902,5.18855045,-0.4,0.6,-0.6,-0.48805424,0.2,0.6,-0.8,-0.31905347,-0.4,0,0.8,-0.3860527,21848,6.4100514,0.2,0.2,0.4,0.07922297,0,0,-0.6,-0.22062424,0,0,0.4,0,47128,5.13959505,0,0.2,0.6,0.32618565,0.4,0,-1.2,-0.08961293,-0.2,0.6,0.4,-0.3401862,18399,6.66771811,0.2,0,0,-0.10660649,0,0.4,-1.2,-0.57178338,-0.2,0.4,0.2,-0.2919698,31015,8.23137689,-0.4,0,-0.4,-0.06471888,0,0.2,-1,-0.4329301,-0.4,0.2,0.2,-0.4370838,45868,7.22825117,0.546666667,0.290714286,0.236060606,0.215833333,0.191473684,0.143333333,0.090714286,0.087272727,0.135833333,0.119052632,0.04,0.039285714,0.076060606,0.09,0.138526316,0.209171867,0.108524181,0.071207021,0.077278063,0.073057316,0.036666667,0.08,0.198787879,0.155833333,0.143157895,0.063333333,0.107857143,0.08,0.1665,0.161157895,0.506666667,0.233571429,0.250909091,0.239333333,0.292631579,0.144856542,0.128907221,0.18416868,0.174848255,0.165149913,0.026666667,0.050714286,0.060606061,0.064,0.069894737,0.063333333,0.107857143,0.076060606,0.08,0.094631579,0.026666667,0.065714286,0.156060606,0.131833333,0.109894737,0.04152855,0.075782899,0.080193903,0.077858061,0.073392157,323807240.2,494360236.3,1974720546,1520927254,1275943933,2,,,,,,,,,,,,,,,
6.14E-05,1.42E-05,8.82E-06,1.14E-06,9.35E-07,0.000111219,8.03E-05,3.67E-06,1.44E-06,9.09E-06,0.317492573,1.36E-06,0.002923571,0.002720164,-52,-46.6,69.4,98.44754949,82.4,-32.2,34.8,95.06650304,98,-24.6,0,101.040388,198551,62.31964409,-0.8,-0.4,-0.2,0.47403562,0.4,0.2,0.6,0.50022757,0.4,-0.4,-0.2,0.4859633,30111,2.01049729,-0.6,-0.6,0.2,0.74297425,0.2,0.4,0,0.03891216,0,-0.6,0,0.1477536,41013,7.19904774,-1.2,0.2,-0.8,-0.01401862,0.6,0.8,-0.2,0.1811741,0,-0.4,0.6,0.0999106,51959,8.42054869,-0.6,-0.2,0.2,0.55325859,0.4,0.2,0,0.27960333,0.4,-0.4,0.2,0.4859633,77239,7.15009234,-0.8,-0.2,0.4,0.80022127,0.8,0.2,-0.6,0.41061464,0.2,0.2,0.2,0.1457771,48510,8.6782154,-0.6,-0.4,-0.2,0.36742913,0.4,0.6,-0.6,-0.07155581,0.2,0,0,0.1939935,61126,10.24187418,0.346666667,0.182142857,0.156060606,0.143833333,0.143578947,0.12,0.111428571,0.087272727,0.132666667,0.125894737,0.04,0.056428571,0.088181818,0.096,0.138526316,0.096082692,0.052690546,0.044632632,0.054573003,0.051569746,0.116666667,0.085,0.19969697,0.167833333,0.143157895,0.133333333,0.111428571,0.2,0.1785,0.177263158,0.463333333,0.217142857,0.231515152,0.276666667,0.322,0.227180743,0.127994802,0.209713589,0.171632159,0.163873753,0.013333333,0.045714286,0.060606061,0.064,0.069894737,0.133333333,0.102857143,0.082424242,0.08,0.100631579,0.066666667,0.062142857,0.168181818,0.131833333,0.110631579,0.03958532,0.068363704,0.07359375,0.077858061,0.07453864,159132529.7,1603004151,1626263797,1294195077,1140930656,2,,,,,,,,,,,,,,,
6.04E-05,1.42E-05,8.81E-06,1.18E-06,9.52E-07,0.000113903,8.67E-05,3.61E-06,1.31E-06,8.28E-06,0.367922362,1.19E-06,0.002969803,0.002743863,-53.6,-46.8,69.4,99.39597577,82,-32,34.6,94.57885599,98.2,-24.4,0.2,101.1861651,208721,63.04919427,1.6,0.2,0,-0.94842628,0.4,-0.2,0.2,0.48764705,-0.2,-0.2,-0.2,-0.1457771,-10170,-0.72955018,0.8,-0.2,-0.2,-0.47439066,0.8,0,0.8,0.98787462,0.2,-0.6,-0.4,0.3401862,19941,1.28094711,1,-0.4,0.2,-0.20545203,0.6,0.2,0.2,0.52655921,-0.2,-0.8,-0.2,0.0019765,30843,6.46949756,0.4,0.4,-0.8,-0.9624449,1,0.6,0,0.66882115,-0.2,-0.6,0.4,-0.0458665,41789,7.69099851,1,0,0.2,-0.39516769,0.8,0,0.2,0.76725038,0.2,-0.6,0,0.3401862,67069,6.42054216,0.8,0,0.4,-0.14820501,1.2,0,-0.4,0.89826169,0,0,0,0,38340,7.94866522,0.226666667,0.182142857,0.156060606,0.151833333,0.136736842,0.116666667,0.119285714,0.117272727,0.135833333,0.125894737,0.063333333,0.114285714,0.08969697,0.171833333,0.155263158,0.077725717,0.043807093,0.032838876,0.053276982,0.067777414,0.063333333,0.210714286,0.177878788,0.167833333,0.135894737,0.196666667,0.111428571,0.192424242,0.199833333,0.186421053,0.33,0.16,0.184242424,0.223333333,0.270631579,0.079391692,0.157372907,0.145563389,0.157031345,0.134047243,0.08,0.065714286,0.060606061,0.074,0.090421053,0.066666667,0.079285714,0.082424242,0.077333333,0.094631579,0.063333333,0.079285714,0.176969697,0.131833333,0.109894737,0.098456005,0.089095699,0.073574477,0.082651193,0.090800855,55046524.92,1489818652,1360923853,1194820130,1029707832,2,,,,,,,,,,,,,,,
6.02E-05,1.41E-05,8.79E-06,1.18E-06,1.08E-06,0.000115107,9.58E-05,3.67E-06,1.26E-06,8.30E-06,0.466621293,1.11E-06,0.003037981,0.00270955,-53.4,-46.6,69.4,99.19415305,82.4,-32.6,35.2,95.34967226,98.4,-25,-0.2,101.5263513,224335,63.84087868,-0.2,-0.2,0,0.20182272,-0.4,0.6,-0.6,-0.77081627,-0.2,0.6,0.4,-0.3401862,-15614,-0.79168441,1.4,0,0,-0.74660356,0,0.4,-0.4,-0.28316922,-0.4,0.4,0.2,-0.4859633,-25784,-1.52123459,0.6,-0.4,-0.2,-0.27256794,0.4,0.6,0.2,0.21705835,0,0,0,0,4327,0.4892627,0.8,-0.6,0.2,-0.00362931,0.2,0.8,-0.4,-0.24425706,-0.4,-0.2,0.2,-0.3382097,15229,5.67781315,0.2,0.2,-0.8,-0.76062218,0.6,1.2,-0.6,-0.10199512,-0.4,0,0.8,-0.3860527,26175,6.8993141,0.8,-0.2,0.2,-0.19334497,0.4,0.6,-0.4,-0.00356589,0,0,0.4,0,51455,5.62885775,0.116666667,0.147857143,0.156060606,0.141166667,0.161157895,0.066666667,0.113571429,0.11969697,0.141333333,0.143157895,0.08,0.119285714,0.112424242,0.171833333,0.158315789,0.077710256,0.040275741,0.029704735,0.054794189,0.071678423,0.08,0.256428571,0.185454545,0.17,0.138526316,0.186666667,0.096428571,0.191515152,0.187833333,0.176315789,0.32,0.168571429,0.197272727,0.219833333,0.270631579,0.105379498,0.190466268,0.171096542,0.161492966,0.140184968,0.066666667,0.065714286,0.076060606,0.0785,0.121684211,0.116666667,0.079285714,0.080909091,0.077333333,0.092210526,0.036666667,0.233571429,0.170606061,0.131833333,0.109894737,0.092089509,0.089335773,0.088271814,0.084071462,0.119263584,145512914.7,1517784090,1225404508,1119108413,984720444.7,2,,,,,,,,,,,,,,,
5.99E-05,1.41E-05,8.66E-06,1.21E-06,1.18E-06,0.000113527,0.000108385,3.73E-06,1.25E-06,8.25E-06,0.551740174,1.09E-06,0.003104296,0.002710867,-52.6,-47.4,69.8,99.4261535,82.2,-32.2,36.2,95.41551237,98.2,-24.6,0,101.2343815,239612,64.80837567,-0.8,0.8,-0.4,-0.23200045,0.2,-0.4,-1,-0.06584011,0.2,-0.4,-0.2,0.2919698,-15277,-0.96749699,-1,0.6,-0.4,-0.03017773,-0.2,0.2,-1.6,-0.83665638,0,0.2,0.2,-0.0482164,-30891,-1.7591814,0.6,0.8,-0.4,-0.97860401,0.2,0,-1.4,-0.34900933,-0.2,0,0,-0.1939935,-41061,-2.48873158,-0.2,0.4,-0.6,-0.50456839,0.6,0.2,-0.8,0.15121824,0.2,-0.4,-0.2,0.2919698,-10950,-0.47823429,0,0.2,-0.2,-0.23562976,0.4,0.4,-1.4,-0.31009717,-0.2,-0.6,0,-0.0462399,-48,4.71031616,-0.6,1,-1.2,-0.99262263,0.8,0.8,-1.6,-0.16783523,-0.2,-0.4,0.6,-0.0940829,10898,5.93181711,0.116666667,0.136428571,0.139090909,0.1305,0.161157895,0.066666667,0.073571429,0.145454545,0.122,0.125894737,0.036666667,0.090714286,0.096969697,0.162666667,0.169578947,0.02639596,0.014192983,0.045194548,0.050010971,0.069918783,0.09,0.256428571,0.185454545,0.1665,0.135894737,0.186666667,0.096428571,0.20969697,0.189333333,0.177263158,0.036666667,0.168571429,0.173333333,0.239333333,0.260631579,0.122725796,0.190466268,0.174841313,0.164902296,0.140351251,0.09,0.08,0.08,0.082666667,0.123263158,0.146666667,0.068571429,0.080909091,0.100666667,0.092631579,0.066666667,0.233571429,0.170606061,0.132666667,0.110631579,0.135177077,0.098585337,0.094170219,0.084652556,0.121550967,350381851.7,1590242154,1309414750,1151451894,979212246.5,2,,,,,,,,,,,,,,,
5.87E-05,1.41E-05,8.46E-06,1.21E-06,1.35E-06,0.000109757,0.000119642,3.75E-06,1.27E-06,7.84E-06,0.692827111,1.09E-06,0.003143648,0.002730857,-52.4,-46.8,69.4,98.75403789,82.8,-32.8,35,95.6905429,98.4,-25.2,0.4,101.5763752,224802,66.82279562,-0.2,-0.6,0.4,0.67211561,-0.6,0.6,1.2,-0.27503053,-0.2,0.6,-0.4,-0.3419937,14810,-2.01441995,-1,0.2,0,0.44011516,-0.4,0.2,0.2,-0.34087064,0,0.2,-0.6,-0.0500239,-467,-2.98191694,-1.2,0,0,0.64193788,-0.8,0.8,-0.4,-1.11168691,-0.2,0.8,-0.2,-0.3902101,-16081,-3.77360135,0.4,0.2,0,-0.3064884,-0.4,0.6,-0.2,-0.62403986,-0.4,0.6,-0.4,-0.5359872,-26251,-4.50315153,-0.4,-0.2,-0.2,0.16754722,0,0.8,0.4,-0.12381229,0,0.2,-0.6,-0.0500239,3860,-2.49265424,-0.2,-0.4,0.2,0.43648585,-0.2,1,-0.2,-0.5851277,-0.4,0,-0.4,-0.3882336,14762,2.69589621,0.063333333,0.096428571,0.097878788,0.111333333,0.139368421,0.133333333,0.077142857,0.145454545,0.133333333,0.133052632,0.09,0.102142857,0.100606061,0.162666667,0.172210526,0.009166144,0.011273608,0.040181856,0.04342859,0.064825508,0.066666667,0.248571429,0.195151515,0.157166667,0.128315789,0.066666667,0.248571429,0.19,0.175333333,0.153578947,0.036666667,0.153571429,0.226363636,0.276666667,0.240421053,0.071403719,0.218863601,0.169411314,0.159894917,0.135213333,0.066666667,0.088571429,0.078787879,0.079333333,0.124105263,0.106666667,0.068571429,0.072727273,0.100666667,0.086210526,0.063333333,0.233571429,0.160909091,0.1265,0.105684211,0.094898897,0.098473819,0.090838885,0.079933788,0.119005743,2023002793,1183866302,1133641644,1117816593,949288182.6,2,,,,,,,,,,,,,,,
